,date,crop_type,soil_type,soil_ph,temperature,humidity,wind_speed,n,p,k,crop_yield,soil_quality,year,state,avg_rainfall_mm
,13-01-2020,Soybean,Clay,6.25,25.02602973,74.97397027,8.151766753,54,50,44,35.41481631,43.16666667,2020,Odisha,1365
,14-01-2020,Soybean,Peaty,5.5,10.09114548,80,15.67006632,49.5,45,38.5,0.476718842,22.16666667,2020,Odisha,1365
,15-01-2020,Soybean,Sandy,6.75,7.149341668,80,7.45787396,45,40,33,0,34.41666667,2020,Odisha,1365
,16-01-2020,Soybean,Saline,8,13.54443753,80,14.03325464,58.5,55,49.5,20.64841313,13.58333333,2020,Odisha,1365
,17-01-2020,Soybean,Peaty,5.5,8.531150655,80,11.70449005,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,18-01-2020,Soybean,Clay,6.25,16.17428657,80,11.31278308,54,50,44,41.97346233,43.16666667,2020,Odisha,1365
,19-01-2020,Soybean,Peaty,5.5,18.04927329,80,9.330157284,49.5,45,38.5,46.62230133,22.16666667,2020,Odisha,1365
,20-01-2020,Soybean,Sandy,6.75,11.19783114,80,17.12441696,45,40,33,6.826278528,34.41666667,2020,Odisha,1365
,21-01-2020,Soybean,Loamy,6.5,14.08170792,80,9.287533285,63,60,55,37.20726223,59.33333333,2020,Odisha,1365
,22-01-2020,Soybean,Loamy,6.5,11.36009126,80,11.99832136,63,60,55,10.34682395,59.33333333,2020,Odisha,1365
,23-01-2020,Soybean,Clay,6.25,14.83967311,80,15.1767372,54,50,44,36.73367013,43.16666667,2020,Odisha,1365
,24-01-2020,Soybean,Clay,6.25,20.145067,79.854933,14.26199416,54,50,44,68.24008996,43.16666667,2020,Odisha,1365
,25-01-2020,Soybean,Saline,8,12.1718196,80,10.72860637,58.5,55,49.5,12.37760027,13.58333333,2020,Odisha,1365
,26-01-2020,Soybean,Clay,6.25,17.322317,80,8.499939154,54,50,44,47.13264834,43.16666667,2020,Odisha,1365
,27-01-2020,Soybean,Peaty,5.5,13.11382474,80,7.518629228,49.5,45,38.5,17.13308912,22.16666667,2020,Odisha,1365
,28-01-2020,Soybean,Peaty,5.5,9.12861035,80,6.540246919,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,29-01-2020,Soybean,Saline,8,16.79430537,80,5.225285322,58.5,55,49.5,38.51020901,13.58333333,2020,Odisha,1365
,30-01-2020,Soybean,Peaty,5.5,19.23083443,80,6.190070629,49.5,45,38.5,61.04848664,22.16666667,2020,Odisha,1365
,31-01-2020,Soybean,Loamy,6.5,21.43973467,78.56026533,8.997650912,63,60,55,72.96391803,59.33333333,2020,Odisha,1365
,01-02-2020,Soybean,Loamy,6.5,19.6772609,80,11.276994,63,60,55,85.70912746,59.33333333,2020,Odisha,1365
,02-02-2020,Soybean,Loamy,6.5,15.19252991,80,6.678163758,63,60,55,43.77384443,59.33333333,2020,Odisha,1365
,03-02-2020,Soybean,Peaty,5.5,15.96285023,80,11.43137558,49.5,45,38.5,32.45975718,22.16666667,2020,Odisha,1365
,04-02-2020,Soybean,Peaty,5.5,13.8528412,80,10.04196113,49.5,45,38.5,22.31222049,22.16666667,2020,Odisha,1365
,05-02-2020,Soybean,Sandy,6.75,8.882136571,80,13.24278763,45,40,33,0,34.41666667,2020,Odisha,1365
,06-02-2020,Soybean,Loamy,6.5,9.697225113,80,16.18517589,63,60,55,0,59.33333333,2020,Odisha,1365
,07-02-2020,Soybean,Peaty,5.5,20.95542143,79.04457857,10.864171,49.5,45,38.5,46.35994819,22.16666667,2020,Odisha,1365
,08-02-2020,Soybean,Saline,8,12.56033699,80,10.64886968,58.5,55,49.5,14.46699867,13.58333333,2020,Odisha,1365
,09-02-2020,Soybean,Loamy,6.5,11.1885186,80,13.63462303,63,60,55,10.11693612,59.33333333,2020,Odisha,1365
,10-02-2020,Soybean,Clay,6.25,18.15421738,80,9.993611487,54,50,44,49.49896142,43.16666667,2020,Odisha,1365
,11-02-2020,Soybean,Clay,6.25,9.775146677,80,12.56421197,54,50,44,0,43.16666667,2020,Odisha,1365
,12-02-2020,Soybean,Loamy,6.5,18.48046746,80,11.06507124,63,60,55,72.61891238,59.33333333,2020,Odisha,1365
,13-02-2020,Soybean,Sandy,6.75,12.71629279,80,12.21302432,45,40,33,14.17219552,34.41666667,2020,Odisha,1365
,14-02-2020,Soybean,Sandy,6.75,14.03251863,80,12.76167193,45,40,33,23.91001195,34.41666667,2020,Odisha,1365
,15-02-2020,Soybean,Saline,8,20.86217485,79.13782515,7.524746989,58.5,55,49.5,53.50836712,13.58333333,2020,Odisha,1365
,16-02-2020,Soybean,Clay,6.25,13.24787355,80,9.506366669,54,50,44,19.84018348,43.16666667,2020,Odisha,1365
,17-02-2020,Soybean,Peaty,5.5,7.004759194,80,11.16099275,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,18-02-2020,Soybean,Peaty,5.5,7.029119773,80,14.02725527,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,19-02-2020,Soybean,Peaty,5.5,13.6881993,80,5.798363554,49.5,45,38.5,21.55383903,22.16666667,2020,Odisha,1365
,20-02-2020,Soybean,Clay,6.25,9.679637854,80,11.54233027,54,50,44,0,43.16666667,2020,Odisha,1365
,21-02-2020,Soybean,Saline,8,15.80855145,80,9.764753391,58.5,55,49.5,30.91394952,13.58333333,2020,Odisha,1365
,22-02-2020,Soybean,Loamy,6.5,13.05656115,80,8.688622686,63,60,55,20.63494841,59.33333333,2020,Odisha,1365
,23-02-2020,Soybean,Sandy,6.75,9.545244703,80,12.02062382,45,40,33,0,34.41666667,2020,Odisha,1365
,24-02-2020,Soybean,Loamy,6.5,23.36004992,76.63995008,6.397695385,63,60,55,54.19231104,59.33333333,2020,Odisha,1365
,25-02-2020,Soybean,Sandy,6.75,16.7829194,80,5.918090593,45,40,33,29.92838045,34.41666667,2020,Odisha,1365
,26-02-2020,Soybean,Clay,6.25,19.56954538,80,16.28768233,54,50,44,67.29548497,43.16666667,2020,Odisha,1365
,27-02-2020,Soybean,Loamy,6.5,18.42794221,80,10.08263535,63,60,55,71.31480398,59.33333333,2020,Odisha,1365
,28-02-2020,Soybean,Clay,6.25,14.90255482,80,11.05836298,54,50,44,36.85405664,43.16666667,2020,Odisha,1365
,29-02-2020,Soybean,Peaty,5.5,5.434981426,80,9.044856192,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,01-03-2020,Soybean,Saline,8,19.3712748,80,10.27494226,58.5,55,49.5,51.52285041,13.58333333,2020,Odisha,1365
,02-03-2020,Soybean,Peaty,5.5,24.93200621,75.06799379,6.700846815,49.5,45,38.5,26.51799001,22.16666667,2020,Odisha,1365
,03-03-2020,Soybean,Loamy,6.5,18.07650953,80,4.44608564,63,60,55,72.37860636,59.33333333,2020,Odisha,1365
,04-03-2020,Soybean,Saline,8,26.34276678,73.65723322,6.375641262,58.5,55,49.5,23.65298551,13.58333333,2020,Odisha,1365
,05-03-2020,Soybean,Sandy,6.75,20.54054115,79.45945885,10.66797002,45,40,33,60.53936001,34.41666667,2020,Odisha,1365
,06-03-2020,Soybean,Clay,6.25,25.27419497,74.72580503,3.890327351,54,50,44,33.46585903,43.16666667,2020,Odisha,1365
,07-03-2020,Soybean,Clay,6.25,26.30859832,73.69140168,10.36985862,54,50,44,23.64662024,43.16666667,2020,Odisha,1365
,08-03-2020,Soybean,Peaty,5.5,21.23020634,78.76979366,7.0624256,49.5,45,38.5,50.16771955,22.16666667,2020,Odisha,1365
,09-03-2020,Soybean,Peaty,5.5,26.65656507,73.34343493,12.38238077,49.5,45,38.5,15.49555697,22.16666667,2020,Odisha,1365
,10-03-2020,Soybean,Saline,8,28.11025964,71.88974036,13.58200677,58.5,55,49.5,11.56839488,13.58333333,2020,Odisha,1365
,11-03-2020,Soybean,Peaty,5.5,22.13659735,77.86340265,10.47200326,49.5,45,38.5,40.1025764,22.16666667,2020,Odisha,1365
,12-03-2020,Soybean,Saline,8,20.37453976,79.62546024,11.26778385,58.5,55,49.5,43.93762852,13.58333333,2020,Odisha,1365
,13-03-2020,Soybean,Peaty,5.5,28.56447131,71.43552869,12.7572491,49.5,45,38.5,8.026538532,22.16666667,2020,Odisha,1365
,14-03-2020,Soybean,Saline,8,23.86956982,76.13043018,10.47347776,58.5,55,49.5,37.11969245,13.58333333,2020,Odisha,1365
,15-03-2020,Soybean,Clay,6.25,20.31095665,79.68904335,14.94262436,54,50,44,69.39078365,43.16666667,2020,Odisha,1365
,16-03-2020,Soybean,Peaty,5.5,32.89360499,67.10639501,11.57678207,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,17-03-2020,Soybean,Saline,8,30.53970306,69.46029694,7.772579414,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,18-03-2020,Soybean,Sandy,6.75,29.00151929,70.99848071,7.966945181,45,40,33,5.421416089,34.41666667,2020,Odisha,1365
,19-03-2020,Soybean,Loamy,6.5,25.13525527,74.86474473,10.18741529,63,60,55,55.63970345,59.33333333,2020,Odisha,1365
,20-03-2020,Soybean,Sandy,6.75,24.16392557,75.83607443,7.079211432,45,40,33,29.1181911,34.41666667,2020,Odisha,1365
,21-03-2020,Soybean,Saline,8,16.61033205,80,14.10210174,58.5,55,49.5,37.84124324,13.58333333,2020,Odisha,1365
,22-03-2020,Soybean,Peaty,5.5,26.76087341,73.23912659,11.33176417,49.5,45,38.5,18.93239113,22.16666667,2020,Odisha,1365
,23-03-2020,Soybean,Loamy,6.5,29.51957189,70.48042811,5.695893313,63,60,55,4.299542829,59.33333333,2020,Odisha,1365
,24-03-2020,Soybean,Clay,6.25,23.65806191,76.34193809,10.70049399,54,50,44,45.97684473,43.16666667,2020,Odisha,1365
,25-03-2020,Soybean,Saline,8,26.15245069,73.84754931,10.10924609,58.5,55,49.5,22.41242917,13.58333333,2020,Odisha,1365
,26-03-2020,Soybean,Sandy,6.75,30.64584086,69.35415914,9.290942111,45,40,33,0,34.41666667,2020,Odisha,1365
,27-03-2020,Soybean,Saline,8,32.84030412,67.15969588,12.50585315,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,28-03-2020,Soybean,Peaty,5.5,20.58347273,79.41652727,5.9342582,49.5,45,38.5,59.41470946,22.16666667,2020,Odisha,1365
,29-03-2020,Soybean,Loamy,6.5,23.48629515,76.51370485,14.47905088,63,60,55,54.66283235,59.33333333,2020,Odisha,1365
,30-03-2020,Soybean,Saline,8,19.88533358,80,7.797015097,58.5,55,49.5,51.70721953,13.58333333,2020,Odisha,1365
,31-03-2020,Soybean,Sandy,6.75,23.38054558,76.61945442,14.36091132,45,40,33,34.84101731,34.41666667,2020,Odisha,1365
,01-04-2020,Soybean,Clay,6.25,27.83770917,72.16229083,12.29928226,54,50,44,15.28318412,43.16666667,2020,Odisha,1365
,02-04-2020,Soybean,Saline,8,31.19183293,68.80816707,7.615040011,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,03-04-2020,Soybean,Loamy,6.5,23.19340172,76.80659828,8.497419291,63,60,55,58.22920479,59.33333333,2020,Odisha,1365
,04-04-2020,Soybean,Peaty,5.5,35.16582479,64.83417521,10.16879504,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,05-04-2020,Soybean,Saline,8,27.96207265,72.03792735,8.275581774,58.5,55,49.5,11.92885475,13.58333333,2020,Odisha,1365
,06-04-2020,Soybean,Clay,6.25,26.35992838,73.64007162,7.721672447,54,50,44,24.34853496,43.16666667,2020,Odisha,1365
,07-04-2020,Soybean,Sandy,6.75,30.3067028,69.6932972,8.45486381,45,40,33,0,34.41666667,2020,Odisha,1365
,08-04-2020,Soybean,Peaty,5.5,24.51029996,75.48970004,12.49479172,49.5,45,38.5,25.7116151,22.16666667,2020,Odisha,1365
,09-04-2020,Soybean,Clay,6.25,27.20574586,72.79425414,6.127126277,54,50,44,15.15270394,43.16666667,2020,Odisha,1365
,10-04-2020,Soybean,Loamy,6.5,30.14741274,69.85258726,10.09286751,63,60,55,0,59.33333333,2020,Odisha,1365
,11-04-2020,Soybean,Peaty,5.5,28.42395795,71.57604205,8.291375379,49.5,45,38.5,9.370559698,22.16666667,2020,Odisha,1365
,12-04-2020,Soybean,Clay,6.25,26.43055552,73.56944448,11.87044537,54,50,44,23.8930721,43.16666667,2020,Odisha,1365
,13-04-2020,Soybean,Loamy,6.5,26.43308296,73.56691704,7.268151495,63,60,55,31.20978692,59.33333333,2020,Odisha,1365
,14-04-2020,Soybean,Peaty,5.5,26.70952921,73.29047079,11.68053685,49.5,45,38.5,13.76515053,22.16666667,2020,Odisha,1365
,15-04-2020,Soybean,Loamy,6.5,28.35630545,71.64369455,6.261151296,63,60,55,15.36154331,59.33333333,2020,Odisha,1365
,16-04-2020,Soybean,Loamy,6.5,32.48779584,67.51220416,10.66832097,63,60,55,0,59.33333333,2020,Odisha,1365
,17-04-2020,Soybean,Saline,8,17.56028808,80,15.18922053,58.5,55,49.5,51.99152664,13.58333333,2020,Odisha,1365
,18-04-2020,Soybean,Loamy,6.5,24.21551236,75.78448764,11.52631436,63,60,55,57.81983859,59.33333333,2020,Odisha,1365
,19-04-2020,Soybean,Peaty,5.5,15.94389641,80,6.820643374,49.5,45,38.5,30.06239842,22.16666667,2020,Odisha,1365
,20-04-2020,Soybean,Saline,8,25.21983428,74.78016572,5.961399852,58.5,55,49.5,22.00606106,13.58333333,2020,Odisha,1365
,21-04-2020,Soybean,Clay,6.25,26.40187749,73.59812251,9.32530393,54,50,44,25.42621675,43.16666667,2020,Odisha,1365
,22-04-2020,Soybean,Peaty,5.5,21.68346188,78.31653812,7.394405547,49.5,45,38.5,47.79804288,22.16666667,2020,Odisha,1365
,23-04-2020,Soybean,Saline,8,15.70337226,80,8.339716695,58.5,55,49.5,34.16799146,13.58333333,2020,Odisha,1365
,24-04-2020,Soybean,Clay,6.25,21.06089484,78.93910516,4.972048755,54,50,44,50.43551216,43.16666667,2020,Odisha,1365
,25-04-2020,Soybean,Saline,8,21.47709821,78.52290179,8.855464387,58.5,55,49.5,48.0329103,13.58333333,2020,Odisha,1365
,26-04-2020,Soybean,Sandy,6.75,27.56222372,72.43777628,8.916172771,45,40,33,13.12536464,34.41666667,2020,Odisha,1365
,27-04-2020,Soybean,Peaty,5.5,25.10699354,74.89300646,8.566851921,49.5,45,38.5,30.21060978,22.16666667,2020,Odisha,1365
,28-04-2020,Soybean,Clay,6.25,27.47832666,72.52167334,12.52187506,54,50,44,18.17631925,43.16666667,2020,Odisha,1365
,29-04-2020,Soybean,Sandy,6.75,27.89745608,72.10254392,12.05812934,45,40,33,11.79253552,34.41666667,2020,Odisha,1365
,30-04-2020,Soybean,Loamy,6.5,22.758839,77.241161,9.217700704,63,60,55,69.74416705,59.33333333,2020,Odisha,1365
,01-05-2020,Soybean,Sandy,6.75,22.5096195,77.4903805,5.417815502,45,40,33,34.93684108,34.41666667,2020,Odisha,1365
,02-05-2020,Soybean,Saline,8,24.24192692,75.75807308,11.75163209,58.5,55,49.5,36.00446594,13.58333333,2020,Odisha,1365
,03-05-2020,Soybean,Saline,8,24.93888399,75.06111601,16.96577891,58.5,55,49.5,26.99826707,13.58333333,2020,Odisha,1365
,04-05-2020,Soybean,Peaty,5.5,27.71318785,72.28681215,6.896130924,49.5,45,38.5,10.27510508,22.16666667,2020,Odisha,1365
,05-05-2020,Soybean,Loamy,6.5,24.70694126,75.29305874,14.59230384,63,60,55,41.1913205,59.33333333,2020,Odisha,1365
,06-05-2020,Soybean,Clay,6.25,32.01620986,67.98379014,9.435303443,54,50,44,0,43.16666667,2020,Odisha,1365
,07-05-2020,Soybean,Peaty,5.5,26.50287961,73.49712039,10.09270333,49.5,45,38.5,19.94939397,22.16666667,2020,Odisha,1365
,08-05-2020,Soybean,Saline,8,30.28609445,69.71390555,13.11211033,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,09-05-2020,Soybean,Clay,6.25,34.77693258,65.22306742,14.16004103,54,50,44,0,43.16666667,2020,Odisha,1365
,10-05-2020,Soybean,Peaty,5.5,27.15571002,72.84428998,5.4585625,49.5,45,38.5,15.08527738,22.16666667,2020,Odisha,1365
,11-05-2020,Soybean,Clay,6.25,27.10348366,72.89651634,16.98690402,54,50,44,15.45627816,43.16666667,2020,Odisha,1365
,12-05-2020,Soybean,Loamy,6.5,27.3386557,72.6613443,6.999763694,63,60,55,24.26077956,59.33333333,2020,Odisha,1365
,13-05-2020,Soybean,Clay,6.25,24.76233616,75.23766384,12.7064793,54,50,44,34.70910828,43.16666667,2020,Odisha,1365
,14-05-2020,Soybean,Sandy,6.75,29.53096515,70.46903485,12.09688243,45,40,33,2.710146965,34.41666667,2020,Odisha,1365
,15-05-2020,Soybean,Peaty,5.5,23.73577666,76.26422334,10.66978143,49.5,45,38.5,35.50512315,22.16666667,2020,Odisha,1365
,16-05-2020,Soybean,Peaty,5.5,25.00048135,74.99951865,15.30661143,49.5,45,38.5,27.96047555,22.16666667,2020,Odisha,1365
,17-05-2020,Soybean,Saline,8,26.06849608,73.93150392,17.55656193,58.5,55,49.5,24.67595259,13.58333333,2020,Odisha,1365
,18-05-2020,Soybean,Sandy,6.75,33.22468334,66.77531666,9.996466369,45,40,33,0,34.41666667,2020,Odisha,1365
,19-05-2020,Soybean,Sandy,6.75,27.15208659,72.84791341,6.105936365,45,40,33,14.19230541,34.41666667,2020,Odisha,1365
,20-05-2020,Soybean,Saline,8,29.09930493,70.90069507,2.142686338,58.5,55,49.5,5.180272881,13.58333333,2020,Odisha,1365
,21-05-2020,Soybean,Saline,8,16.79374702,80,9.66253705,58.5,55,49.5,44.44376387,13.58333333,2020,Odisha,1365
,22-05-2020,Soybean,Peaty,5.5,21.97391,78.02609,13.78781961,49.5,45,38.5,39.77722732,22.16666667,2020,Odisha,1365
,23-05-2020,Soybean,Saline,8,24.02318554,75.97681446,10.97674984,58.5,55,49.5,32.56709587,13.58333333,2020,Odisha,1365
,24-05-2020,Soybean,Clay,6.25,22.38559578,77.61440422,8.524447086,54,50,44,49.83876076,43.16666667,2020,Odisha,1365
,25-05-2020,Soybean,Peaty,5.5,15.92749668,80,9.031694196,49.5,45,38.5,28.88198994,22.16666667,2020,Odisha,1365
,26-05-2020,Soybean,Loamy,6.5,26.40914761,73.59085239,8.253387348,63,60,55,40.32744778,59.33333333,2020,Odisha,1365
,27-05-2020,Soybean,Clay,6.25,32.28886941,67.71113059,13.00788148,54,50,44,0,43.16666667,2020,Odisha,1365
,28-05-2020,Soybean,Loamy,6.5,23.96285773,76.03714227,11.24551186,63,60,55,57.75128595,59.33333333,2020,Odisha,1365
,29-05-2020,Soybean,Saline,8,29.84511195,70.15488805,17.96329702,58.5,55,49.5,0.665075797,13.58333333,2020,Odisha,1365
,30-05-2020,Soybean,Peaty,5.5,24.78914261,75.21085739,8.266320325,49.5,45,38.5,32.12428052,22.16666667,2020,Odisha,1365
,31-05-2020,Soybean,Sandy,6.75,32.29531385,67.70468615,9.60759598,45,40,33,0,34.41666667,2020,Odisha,1365
,01-06-2020,Soybean,Sandy,6.75,30.6955957,69.3044043,10.67570076,45,40,33,0,34.41666667,2020,Odisha,1365
,02-06-2020,Soybean,Loamy,6.5,25.68108408,74.31891592,12.09107131,63,60,55,43.63424547,59.33333333,2020,Odisha,1365
,03-06-2020,Soybean,Loamy,6.5,34.5403486,65.4596514,13.98466787,63,60,55,0,59.33333333,2020,Odisha,1365
,04-06-2020,Soybean,Clay,6.25,37.96706482,62.03293518,9.08631922,54,50,44,0,43.16666667,2020,Odisha,1365
,05-06-2020,Soybean,Loamy,6.5,34.49476,65.50524,10.14143949,63,60,55,0,59.33333333,2020,Odisha,1365
,06-06-2020,Soybean,Saline,8,39.2737675,60.7262325,9.697154267,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,07-06-2020,Soybean,Sandy,6.75,44.62395478,55.37604522,10.51703957,45,40,33,0,34.41666667,2020,Odisha,1365
,08-06-2020,Soybean,Loamy,6.5,40.66871595,59.33128405,13.9308643,63,60,55,0,59.33333333,2020,Odisha,1365
,09-06-2020,Soybean,Peaty,5.5,34.30539916,65.69460084,9.931713335,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,10-06-2020,Soybean,Clay,6.25,31.73187058,68.26812942,14.58192778,54,50,44,0,43.16666667,2020,Odisha,1365
,11-06-2020,Soybean,Sandy,6.75,37.88168198,62.11831802,13.93568121,45,40,33,0,34.41666667,2020,Odisha,1365
,12-06-2020,Soybean,Sandy,6.75,30.30920644,69.69079356,7.708321104,45,40,33,0,34.41666667,2020,Odisha,1365
,13-06-2020,Soybean,Peaty,5.5,40.11082481,59.88917519,4.010261842,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,14-06-2020,Soybean,Saline,8,36.80783924,63.19216076,7.987805686,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,15-06-2020,Soybean,Sandy,6.75,36.05885307,63.94114693,14.13968744,45,40,33,0,34.41666667,2020,Odisha,1365
,16-06-2020,Soybean,Sandy,6.75,41.2126524,58.7873476,3.137513206,45,40,33,0,34.41666667,2020,Odisha,1365
,17-06-2020,Soybean,Clay,6.25,30.48700732,69.51299268,13.06229985,54,50,44,0,43.16666667,2020,Odisha,1365
,18-06-2020,Soybean,Peaty,5.5,30.09801666,69.90198334,13.05672671,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,19-06-2020,Soybean,Peaty,5.5,37.2605944,62.7394056,15.2237085,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,20-06-2020,Soybean,Loamy,6.5,32.7245906,67.2754094,12.67937619,63,60,55,0,59.33333333,2020,Odisha,1365
,21-06-2020,Soybean,Loamy,6.5,36.8732428,63.1267572,13.29570169,63,60,55,0,59.33333333,2020,Odisha,1365
,22-06-2020,Soybean,Peaty,5.5,29.15781078,70.84218922,12.33486517,49.5,45,38.5,4.548054201,22.16666667,2020,Odisha,1365
,23-06-2020,Soybean,Saline,8,42.85989929,57.14010071,12.45122667,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,24-06-2020,Soybean,Loamy,6.5,33.691784,66.308216,7.54360935,63,60,55,0,59.33333333,2020,Odisha,1365
,25-06-2020,Soybean,Saline,8,39.58603892,60.41396108,4.584578837,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,26-06-2020,Soybean,Saline,8,44.30365201,55.69634799,16.72400961,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,27-06-2020,Soybean,Sandy,6.75,36.2809026,63.7190974,12.61435135,45,40,33,0,34.41666667,2020,Odisha,1365
,28-06-2020,Soybean,Clay,6.25,31.63208789,68.36791211,10.14644727,54,50,44,0,43.16666667,2020,Odisha,1365
,29-06-2020,Soybean,Clay,6.25,36.28412908,63.71587092,10.090558,54,50,44,0,43.16666667,2020,Odisha,1365
,30-06-2020,Soybean,Saline,8,35.21907463,64.78092537,9.319723764,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,01-07-2020,Soybean,Clay,6.25,25.71699544,74.28300456,7.585363212,54,50,44,30.81863726,43.16666667,2020,Odisha,1365
,02-07-2020,Soybean,Peaty,5.5,37.3884358,62.6115642,8.737269559,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,03-07-2020,Soybean,Peaty,5.5,34.48838574,65.51161426,11.54182362,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,04-07-2020,Soybean,Clay,6.25,36.91064133,63.08935867,9.809001205,54,50,44,0,43.16666667,2020,Odisha,1365
,05-07-2020,Soybean,Peaty,5.5,35.76359333,64.23640667,9.013786016,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,06-07-2020,Soybean,Loamy,6.5,27.5817396,72.4182604,9.248816071,63,60,55,24.02669382,59.33333333,2020,Odisha,1365
,07-07-2020,Soybean,Saline,8,32.81230312,67.18769688,14.38832165,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,08-07-2020,Soybean,Clay,6.25,42.14220281,57.85779719,15.62826757,54,50,44,0,43.16666667,2020,Odisha,1365
,09-07-2020,Soybean,Peaty,5.5,31.18320037,68.81679963,3.825116321,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,10-07-2020,Soybean,Sandy,6.75,32.86410471,67.13589529,14.95251085,45,40,33,0,34.41666667,2020,Odisha,1365
,11-07-2020,Soybean,Clay,6.25,30.50627607,69.49372393,7.881888041,54,50,44,0,43.16666667,2020,Odisha,1365
,12-07-2020,Soybean,Loamy,6.5,45.8577564,54.1422436,11.53270054,63,60,55,0,59.33333333,2020,Odisha,1365
,13-07-2020,Soybean,Peaty,5.5,31.40349038,68.59650962,12.18857151,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,14-07-2020,Soybean,Peaty,5.5,30.26113112,69.73886888,10.71309196,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,15-07-2020,Soybean,Clay,6.25,34.46247524,65.53752476,9.050060229,54,50,44,0,43.16666667,2020,Odisha,1365
,16-07-2020,Soybean,Sandy,6.75,40.50480124,59.49519876,12.80585483,45,40,33,0,34.41666667,2020,Odisha,1365
,17-07-2020,Soybean,Loamy,6.5,32.60690525,67.39309475,5.730444281,63,60,55,0,59.33333333,2020,Odisha,1365
,18-07-2020,Soybean,Saline,8,35.43959923,64.56040077,8.462343271,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,19-07-2020,Soybean,Saline,8,30.53639995,69.46360005,2.814332488,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,20-07-2020,Soybean,Saline,8,31.72850613,68.27149387,10.2488024,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,21-07-2020,Soybean,Peaty,5.5,28.44471806,71.55528194,5.269341893,49.5,45,38.5,7.59176808,22.16666667,2020,Odisha,1365
,22-07-2020,Soybean,Saline,8,29.66082248,70.33917752,13.37137324,58.5,55,49.5,1.737896831,13.58333333,2020,Odisha,1365
,23-07-2020,Soybean,Sandy,6.75,35.13017452,64.86982548,13.44748383,45,40,33,0,34.41666667,2020,Odisha,1365
,24-07-2020,Soybean,Sandy,6.75,31.40487566,68.59512434,11.56649119,45,40,33,0,34.41666667,2020,Odisha,1365
,25-07-2020,Soybean,Sandy,6.75,31.9074787,68.0925213,12.31522771,45,40,33,0,34.41666667,2020,Odisha,1365
,26-07-2020,Soybean,Saline,8,30.01887721,69.98112279,4.111678127,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,27-07-2020,Soybean,Peaty,5.5,38.53602369,61.46397631,17.30705254,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,28-07-2020,Soybean,Peaty,5.5,29.20894132,70.79105868,13.74514022,49.5,45,38.5,3.702262946,22.16666667,2020,Odisha,1365
,29-07-2020,Soybean,Clay,6.25,37.19350959,62.80649041,6.118975074,54,50,44,0,43.16666667,2020,Odisha,1365
,30-07-2020,Soybean,Peaty,5.5,44.27830477,55.72169523,14.4847587,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,31-07-2020,Soybean,Peaty,5.5,39.60558479,60.39441521,10.90409871,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,01-08-2020,Soybean,Peaty,5.5,39.90334134,60.09665866,11.22218036,49.5,45,38.5,0,22.16666667,2020,Odisha,1365
,02-08-2020,Soybean,Sandy,6.75,35.9894226,64.0105774,13.835498,45,40,33,0,34.41666667,2020,Odisha,1365
,03-08-2020,Soybean,Saline,8,41.9801457,58.0198543,14.00767085,58.5,55,49.5,0,13.58333333,2020,Odisha,1365
,04-08-2020,Soybean,Sandy,6.75,34.98958766,65.01041234,12.32258297,45,40,33,0,34.41666667,2020,Odisha,1365
,05-08-2020,Soybean,Peaty,5.5,27.62279401,72.37720599,10.67707717,49.5,45,38.5,13.40943712,22.16666667,2020,Odisha,1365
